19,4,2037,1001,160,356,0.8572,-1,-1,-1
19,5,1682,872,187,268,0.8326,-1,-1,-1
19,6,1456,992,168,266,0.8103,-1,-1,-1
19,7,2599,972,136,131,0.7747,-1,-1,-1
19,8,1425,856,122,347,0.6966,-1,-1,-1
19,12,1359,939,142,271,0.6915,-1,-1,-1
19,9,1855,784,110,309,0.6853,-1,-1,-1
19,11,2100,999,113,320,0.6119,-1,-1,-1
19,13,1406,855,143,350,0.5891,-1,-1,-1
19,10,2097,997,131,329,0.5512,-1,-1,-1
19,14,1441,856,110,342,0.5249,-1,-1,-1
19,19,1433,856,116,361,0.5121,-1,-1,-1
20,1,896,1059,153,305,0.9004,-1,-1,-1
20,2,548,1085,145,361,0.8958,-1,-1,-1
20,3,1507,859,141,283,0.8719,-1,-1,-1
20,4,2037,1001,160,356,0.8569,-1,-1,-1
20,5,1683,872,186,268,0.8329,-1,-1,-1
20,6,1456,992,168,265,0.8194,-1,-1,-1
20,7,2599,972,136,131,0.7780,-1,-1,-1
20,9,1855,784,110,311,0.7043,-1,-1,-1
20,8,1425,856,122,347,0.7000,-1,-1,-1
20,12,1359,939,140,271,0.6952,-1,-1,-1
20,11,2100,999,113,321,0.6158,-1,-1,-1
20,13,1405,855,145,350,0.5907,-1,-1,-1
20,10,2097,997,131,329,0.5489,-1,-1,-1
20,14,1441,856,110,343,0.5318,-1,-1,-1
20,19,1433,856,116,362,0.5183,-1,-1,-1
20,21,1432,856,117,326,0.4013,-1,-1,-1
21,1,896,1059,153,305,0.9004,-1,-1,-1
21,2,548,1085,145,361,0.8987,-1,-1,-1
21,3,1507,859,141,283,0.8722,-1,-1,-1
21,4,2037,1001,160,356,0.8571,-1,-1,-1
21,5,1682,872,187,269,0.8345,-1,-1,-1
21,6,1456,992,168,265,0.8146,-1,-1,-1
21,7,2599,972,136,131,0.7766,-1,-1,-1
21,8,1424,856,123,347,0.6962,-1,-1,-1
21,9,1855,784,110,311,0.6944,-1,-1,-1
21,12,1359,939,140,271,0.6916,-1,-1,-1
21,11,2100,999,113,320,0.6121,-1,-1,-1
21,13,1404,855,146,350,0.5884,-1,-1,-1
21,10,2097,997,131,329,0.5564,-1,-1,-1
21,19,1432,856,117,362,0.5120,-1,-1,-1
21,14,1441,856,110,342,0.5025,-1,-1,-1
21,21,1431,856,118,325,0.4069,-1,-1,-1
22,1,896,1059,153,305,0.9005,-1,-1,-1
22,2,548,1085,145,361,0.8959,-1,-1,-1
22,3,1507,859,141,283,0.8719,-1,-1,-1
22,4,2037,1001,160,356,0.8569,-1,-1,-1
22,5,1683,872,186,268,0.8332,-1,-1,-1
22,6,1456,992,168,265,0.8193,-1,-1,-1
22,7,2599,972,136,131,0.7823,-1,-1,-1
22,8,1424,856,124,347,0.6993,-1,-1,-1
22,9,1855,784,110,313,0.6959,-1,-1,-1
22,12,1359,939,141,271,0.6946,-1,-1,-1
22,11,2100,999,113,321,0.6174,-1,-1,-1
22,13,1404,855,146,350,0.5905,-1,-1,-1
22,10,2097,997,131,329,0.5521,-1,-1,-1
22,14,1441,856,110,343,0.5282,-1,-1,-1
22,19,1432,856,117,362,0.5185,-1,-1,-1
22,21,1432,856,117,325,0.4015,-1,-1,-1
23,1,896,1059,153,305,0.9003,-1,-1,-1
23,2,548,1085,145,361,0.8974,-1,-1,-1
23,3,1507,859,141,283,0.8718,-1,-1,-1
23,4,2037,1001,160,356,0.8571,-1,-1,-1
23,5,1682,872,187,268,0.8346,-1,-1,-1
23,6,1456,992,168,266,0.8140,-1,-1,-1
23,7,2599,972,136,131,0.7788,-1,-1,-1
23,8,1424,856,123,346,0.6963,-1,-1,-1
23,9,1855,784,110,311,0.6915,-1,-1,-1
23,12,1359,939,141,270,0.6899,-1,-1,-1
23,11,2100,999,113,320,0.6107,-1,-1,-1
23,13,1404,855,146,350,0.5877,-1,-1,-1
23,10,2097,997,131,329,0.5481,-1,-1,-1
23,19,1432,856,117,361,0.5099,-1,-1,-1
23,14,1441,856,110,342,0.5009,-1,-1,-1
23,21,1431,856,118,325,0.4024,-1,-1,-1
24,1,896,1059,153,305,0.9005,-1,-1,-1
24,2,548,1085,145,361,0.8958,-1,-1,-1
24,3,1507,859,141,283,0.8719,-1,-1,-1
24,4,2037,1001,160,356,0.8569,-1,-1,-1
24,5,1683,872,186,268,0.8332,-1,-1,-1
24,6,1456,992,168,265,0.8191,-1,-1,-1
24,7,2599,972,136,131,0.7822,-1,-1,-1
24,8,1424,856,124,347,0.6992,-1,-1,-1
24,9,1855,784,110,313,0.6944,-1,-1,-1
24,12,1359,939,141,271,0.6940,-1,-1,-1
24,11,2100,999,113,321,0.6176,-1,-1,-1
24,13,1404,855,146,350,0.5905,-1,-1,-1
24,10,2097,997,131,329,0.5524,-1,-1,-1
24,14,1441,856,110,343,0.5273,-1,-1,-1
